codigo_sku,nome_peca,fabricante,quantidade_estoque,localizacao_corredor,preco_venda
SCR-55186-A,Palheta NGK - HB20,NGK,64,COR-8-B,1099.54
SCR-94661-B,Cabo de Vela NGK - Fiat Uno,NGK,39,COR-7-C,1101.28
SCR-47353-A,Junta Homocinética Cofap - Onix,Cofap,104,COR-7-C,1025.98
SCR-60472-X,Bomba d'Água Nakata - Onix,Nakata,2,COR-2-A,970.83
SCR-61230-A,Pastilha de Freio Cofap - Corolla,Cofap,132,COR-18-B,64.34
SCR-88305-A,Correia Dentada Nakata - Hilux,Nakata,8,COR-8-A,779.39
SCR-97828-A,Radiador Cofap - Onix,Cofap,18,COR-20-A,959.52
SCR-51439-B,Radiador Cofap - Fiat Uno,Cofap,133,COR-10-C,1155.85
SCR-11861-B,Sensor de Oxigênio Nakata - Gol G5,Nakata,42,COR-16-C,54.29
SCR-52169-A,Radiador Magneti Marelli - Compass,Magneti Marelli,48,COR-20-A,304.3
SCR-51462-B,Disco de Freio Bosch - Civic,Bosch,9,COR-10-B,312.15
SCR-10009-A,Disco de Freio Moura - Compass,Moura,33,COR-19-A,959.55
SCR-31558-A,Lâmpada H4 Moura - Palio,Moura,123,COR-13-C,30.94
SCR-56755-B,Cabo de Vela Nakata - Civic,Nakata,109,COR-7-B,169.34
SCR-61692-B,Vela de Ignição Monroe - Gol G5,Monroe,6,COR-16-C,1142.95
SCR-13659-X,Cabo de Vela Fram - Palio,Fram,109,COR-12-A,391.57
SCR-14345-B,Junta Homocinética Moura - Fiat Uno,Moura,130,COR-14-B,776.55
SCR-87866-X,Disco de Freio Magneti Marelli - Hilux,Magneti Marelli,27,COR-20-B,653.61
SCR-60391-X,Bateria 60Ah Monroe - Onix,Monroe,90,COR-19-B,803.06
SCR-98961-A,Pastilha de Freio Bosch - Gol G5,Bosch,131,COR-3-B,34.99
SCR-72132-A,Pastilha de Freio NGK - Hilux,NGK,26,COR-17-C,868.37
SCR-31887-B,Pivô de Suspensão NGK - Compass,NGK,2,COR-18-C,1094.33
SCR-75949-X,Amortecedor Nakata - Fiat Uno,Nakata,146,COR-2-C,1104.91
SCR-31403-B,Filtro de Óleo Moura - Gol G5,Moura,22,COR-17-C,228.12
SCR-13369-B,Cabo de Vela Nakata - Palio,Nakata,29,COR-1-A,1092.63
SCR-14236-X,Filtro de Óleo Monroe - Onix,Monroe,119,COR-19-C,348.74
SCR-16567-A,Amortecedor Moura - Onix,Moura,19,COR-18-B,227.54
SCR-35549-A,Pivô de Suspensão Nakata - Civic,Nakata,135,COR-3-C,488.95
SCR-60020-X,Amortecedor Nakata - Fiat Uno,Nakata,18,COR-3-A,33.02
SCR-65385-X,Amortecedor Fram - Civic,Fram,8,COR-12-B,353.68
SCR-65779-B,Sensor de Oxigênio Magneti Marelli - Civic,Magneti Marelli,61,COR-15-A,393.53
SCR-32576-X,Vela de Ignição Magneti Marelli - Hilux,Magneti Marelli,24,COR-18-C,1003.68
SCR-36441-B,Amortecedor Monroe - Corolla,Monroe,149,COR-10-A,1114.82
SCR-34164-A,Vela de Ignição Fram - HB20,Fram,131,COR-9-B,982.44
SCR-82603-A,Palheta Cofap - Gol G5,Cofap,23,COR-18-C,1059.62
SCR-67663-A,Junta Homocinética Monroe - Civic,Monroe,107,COR-10-A,298.08
SCR-33898-A,Radiador Monroe - Corolla,Monroe,101,COR-9-C,1148.82
SCR-45487-X,Sensor de Oxigênio Magneti Marelli - Gol G5,Magneti Marelli,105,COR-7-A,230.05
SCR-54530-X,Bateria 60Ah Magneti Marelli - Corolla,Magneti Marelli,134,COR-3-C,405.1
SCR-89709-X,Cabo de Vela Monroe - Fiat Uno,Monroe,32,COR-7-A,790.23
SCR-16466-A,Filtro de Óleo Nakata - Corolla,Nakata,126,COR-9-B,1175.39
SCR-22201-X,Palheta Bosch - Gol G5,Bosch,100,COR-13-C,914.46
SCR-44429-A,Junta Homocinética Cofap - Palio,Cofap,27,COR-3-B,395.56
SCR-52741-B,Amortecedor Magneti Marelli - Gol G5,Magneti Marelli,21,COR-13-C,124.85
SCR-89499-A,Vela de Ignição Nakata - Gol G5,Nakata,138,COR-3-B,231.28
SCR-14300-X,Lâmpada H4 NGK - HB20,NGK,80,COR-2-A,323.32
SCR-95716-X,Palheta Monroe - Palio,Monroe,17,COR-2-A,106.31
SCR-93911-A,Amortecedor NGK - Compass,NGK,88,COR-1-A,472.57
SCR-36301-A,Vela de Ignição Fram - HB20,Fram,28,COR-10-A,482.95
SCR-19212-X,Bomba d'Água Monroe - Civic,Monroe,27,COR-13-C,930.93
SCR-62538-X,Pivô de Suspensão Cofap - Compass,Cofap,1,COR-6-C,58.98
SCR-76449-A,Lâmpada H4 Nakata - Corolla,Nakata,95,COR-10-A,636.32
SCR-15518-A,Vela de Ignição Fram - Fiat Uno,Fram,87,COR-17-A,978.05
SCR-47910-X,Lâmpada H4 Bosch - HB20,Bosch,38,COR-14-C,597.44
SCR-24057-A,Bateria 60Ah NGK - Hilux,NGK,9,COR-12-B,1022.19
SCR-18647-B,Junta Homocinética NGK - Palio,NGK,44,COR-14-A,743.89
SCR-91623-A,Palheta Cofap - Hilux,Cofap,40,COR-20-A,675.79
SCR-26557-B,Disco de Freio Cofap - Compass,Cofap,15,COR-18-A,363.92
SCR-51974-B,Disco de Freio Cofap - HB20,Cofap,144,COR-3-C,655.71
SCR-66111-A,Cabo de Vela Monroe - Corolla,Monroe,86,COR-16-C,258.41
SCR-75769-A,Disco de Freio Moura - Hilux,Moura,92,COR-1-B,354.27
SCR-28689-A,Cabo de Vela Magneti Marelli - Compass,Magneti Marelli,16,COR-15-C,1188.68
SCR-31962-X,Lâmpada H4 Monroe - Onix,Monroe,139,COR-14-C,750.51
SCR-55652-A,Filtro de Óleo Nakata - Palio,Nakata,35,COR-1-B,1121.61
SCR-98295-A,Pastilha de Freio Monroe - Civic,Monroe,68,COR-7-A,396.38
SCR-13789-A,Palheta Monroe - Onix,Monroe,148,COR-20-B,343.02
SCR-14094-B,Pivô de Suspensão Magneti Marelli - Corolla,Magneti Marelli,86,COR-15-B,877.58
SCR-44894-A,Pastilha de Freio NGK - Palio,NGK,143,COR-4-A,665.52
SCR-69492-A,Junta Homocinética Nakata - Compass,Nakata,25,COR-2-B,29.53
SCR-78116-B,Palheta Cofap - HB20,Cofap,2,COR-1-B,228.27
SCR-48428-A,Bomba d'Água Nakata - Palio,Nakata,31,COR-6-C,62.75
SCR-57361-X,Correia Dentada Magneti Marelli - Fiat Uno,Magneti Marelli,130,COR-5-C,1107.02
SCR-30807-A,Correia Dentada Bosch - Onix,Bosch,76,COR-2-B,112.95
SCR-38801-A,Amortecedor Fram - Onix,Fram,123,COR-17-B,105.91
SCR-32033-B,Radiador Moura - Onix,Moura,6,COR-14-B,510.45
SCR-35915-A,Correia Dentada Monroe - Gol G5,Monroe,136,COR-12-C,739.93
SCR-71295-X,Disco de Freio Fram - Hilux,Fram,89,COR-8-B,729.03
SCR-29637-B,Pivô de Suspensão Magneti Marelli - Palio,Magneti Marelli,19,COR-5-B,287.91
SCR-43244-A,Correia Dentada Nakata - Compass,Nakata,123,COR-10-A,523.19
SCR-49104-X,Disco de Freio Fram - Compass,Fram,25,COR-7-C,345.75
SCR-43544-B,Palheta Moura - Gol G5,Moura,61,COR-9-B,337.42
SCR-10569-X,Palheta Bosch - Civic,Bosch,2,COR-11-B,529.88
SCR-47390-A,Bomba d'Água Nakata - Compass,Nakata,90,COR-20-B,771.53
SCR-24680-X,Bomba d'Água Bosch - Fiat Uno,Bosch,122,COR-3-A,581.32
SCR-44956-X,Pastilha de Freio Monroe - Palio,Monroe,59,COR-15-C,769.28
SCR-29647-X,Cabo de Vela Fram - Civic,Fram,56,COR-12-C,61.95
SCR-46567-X,Amortecedor Monroe - Fiat Uno,Monroe,28,COR-5-C,120.97
SCR-22743-A,Cabo de Vela Magneti Marelli - Hilux,Magneti Marelli,55,COR-5-C,955.04
SCR-58716-B,Pastilha de Freio Moura - Fiat Uno,Moura,128,COR-13-A,187.52
SCR-12336-A,Palheta Cofap - Fiat Uno,Cofap,24,COR-20-C,67.5
SCR-65569-A,Bomba d'Água Monroe - Gol G5,Monroe,8,COR-8-A,389.32
SCR-24080-B,Palheta Bosch - HB20,Bosch,22,COR-14-C,105.74
SCR-88794-A,Pastilha de Freio NGK - Civic,NGK,35,COR-14-C,933.44
SCR-80010-A,Correia Dentada Cofap - Onix,Cofap,145,COR-8-A,1038.42
SCR-10578-A,Disco de Freio Monroe - Compass,Monroe,63,COR-12-A,60.81
SCR-47195-A,Radiador Cofap - Civic,Cofap,80,COR-8-C,996.23
SCR-54580-X,Pastilha de Freio Moura - Corolla,Moura,146,COR-20-B,87.59
SCR-14665-A,Sensor de Oxigênio Magneti Marelli - Fiat Uno,Magneti Marelli,38,COR-8-C,615.12
SCR-14207-X,Junta Homocinética Monroe - Gol G5,Monroe,33,COR-17-A,1039.24
SCR-25063-A,Bateria 60Ah Fram - Fiat Uno,Fram,94,COR-11-A,755.44
SCR-79369-A,Pastilha de Freio Fram - HB20,Fram,0,COR-2-B,729.53
SCR-66550-B,Junta Homocinética NGK - Gol G5,NGK,137,COR-16-A,655.51
SCR-51735-A,Radiador Nakata - Compass,Nakata,82,COR-5-B,109.51
SCR-20611-B,Lâmpada H4 Bosch - Gol G5,Bosch,18,COR-4-A,823.53
SCR-77657-X,Bomba d'Água Fram - Palio,Fram,82,COR-10-A,1088.39
SCR-55428-X,Correia Dentada NGK - Gol G5,NGK,117,COR-9-B,419.59
SCR-18761-A,Vela de Ignição Magneti Marelli - HB20,Magneti Marelli,130,COR-14-A,593.16
SCR-19470-X,Bomba d'Água Fram - Compass,Fram,139,COR-11-A,1169.15
SCR-75809-X,Bomba d'Água Nakata - Hilux,Nakata,110,COR-14-C,680.86
SCR-83226-X,Radiador Cofap - Corolla,Cofap,44,COR-19-C,465.82
SCR-97190-B,Amortecedor Fram - Fiat Uno,Fram,42,COR-1-C,290.86
SCR-32157-X,Filtro de Óleo NGK - HB20,NGK,98,COR-14-A,189.01
SCR-43161-B,Junta Homocinética Monroe - Corolla,Monroe,136,COR-15-C,1032.91
SCR-12336-B,Pivô de Suspensão Moura - Onix,Moura,142,COR-8-B,430.3
SCR-95703-X,Amortecedor Monroe - HB20,Monroe,150,COR-16-B,723.99
SCR-82588-A,Pivô de Suspensão Nakata - Gol G5,Nakata,100,COR-17-A,994.66
SCR-16926-B,Radiador Moura - Compass,Moura,60,COR-13-C,764.29
SCR-39072-A,Bateria 60Ah Nakata - HB20,Nakata,130,COR-9-B,322.89
SCR-91916-X,Sensor de Oxigênio Nakata - Corolla,Nakata,1,COR-18-C,520.85
SCR-40628-X,Radiador Nakata - Corolla,Nakata,27,COR-15-A,127.88
SCR-49408-B,Bateria 60Ah Magneti Marelli - Palio,Magneti Marelli,13,COR-13-B,426.19
SCR-24499-B,Pastilha de Freio Fram - Civic,Fram,97,COR-15-A,875.22
SCR-45544-B,Lâmpada H4 Cofap - Palio,Cofap,90,COR-13-B,96.19
SCR-81615-X,Radiador Bosch - HB20,Bosch,61,COR-14-C,642.83
SCR-71328-B,Lâmpada H4 Moura - HB20,Moura,52,COR-3-C,750.8
SCR-46485-B,Pastilha de Freio Monroe - Civic,Monroe,101,COR-10-A,456.76
SCR-82239-A,Filtro de Óleo Bosch - Corolla,Bosch,60,COR-18-C,367.65
SCR-75322-A,Pastilha de Freio Monroe - Civic,Monroe,135,COR-14-A,55.49
SCR-94168-A,Amortecedor NGK - Corolla,NGK,131,COR-20-C,117.78
SCR-45834-A,Amortecedor Fram - Hilux,Fram,134,COR-7-C,922.13
SCR-90473-X,Palheta Magneti Marelli - Civic,Magneti Marelli,64,COR-7-B,776.06
SCR-98338-B,Vela de Ignição Magneti Marelli - Onix,Magneti Marelli,44,COR-4-C,341.97
SCR-65641-A,Amortecedor Moura - Corolla,Moura,48,COR-14-B,188.13
SCR-69368-A,Bateria 60Ah Bosch - Compass,Bosch,10,COR-7-B,801.77
SCR-56697-A,Lâmpada H4 Bosch - Palio,Bosch,75,COR-4-A,504.92
SCR-22453-A,Amortecedor Monroe - HB20,Monroe,53,COR-16-B,715.04
SCR-96525-B,Cabo de Vela Magneti Marelli - Palio,Magneti Marelli,94,COR-17-A,92.92
SCR-23513-B,Correia Dentada Magneti Marelli - HB20,Magneti Marelli,107,COR-13-A,307.58
SCR-77418-B,Lâmpada H4 Nakata - Corolla,Nakata,65,COR-5-C,744.43
SCR-49001-A,Filtro de Óleo Fram - Onix,Fram,47,COR-5-A,733.52
SCR-29845-B,Radiador Moura - Corolla,Moura,39,COR-15-B,1093.22
SCR-75605-B,Radiador Monroe - Civic,Monroe,40,COR-15-C,882.78
SCR-93886-B,Bomba d'Água Bosch - Fiat Uno,Bosch,89,COR-15-C,1158.8
SCR-28937-X,Disco de Freio Monroe - Compass,Monroe,17,COR-16-C,847.06
SCR-54899-X,Junta Homocinética Moura - Civic,Moura,22,COR-16-C,671.92
SCR-43530-A,Disco de Freio Magneti Marelli - HB20,Magneti Marelli,20,COR-12-A,305.63
SCR-40871-A,Correia Dentada Bosch - Fiat Uno,Bosch,144,COR-1-B,68.05
SCR-41404-X,Pastilha de Freio Monroe - Fiat Uno,Monroe,146,COR-13-C,988.83
SCR-97065-B,Filtro de Óleo Bosch - Palio,Bosch,146,COR-13-B,736.39
SCR-46910-B,Disco de Freio Nakata - Corolla,Nakata,122,COR-5-A,148.61
SCR-13181-A,Junta Homocinética Monroe - Palio,Monroe,109,COR-10-B,1043.87
SCR-16071-B,Vela de Ignição Nakata - Palio,Nakata,35,COR-10-C,875.88
SCR-10891-A,Sensor de Oxigênio Cofap - Palio,Cofap,93,COR-4-B,845.37
SCR-86557-A,Radiador Nakata - Onix,Nakata,65,COR-19-A,161.15
SCR-24637-B,Palheta NGK - Hilux,NGK,20,COR-10-A,310.07
SCR-77806-X,Disco de Freio NGK - Corolla,NGK,60,COR-3-C,283.29
SCR-25014-A,Pivô de Suspensão Moura - Gol G5,Moura,114,COR-14-A,481.02
SCR-51346-X,Filtro de Óleo Bosch - Fiat Uno,Bosch,146,COR-14-B,20.39
SCR-84825-X,Disco de Freio Fram - Corolla,Fram,27,COR-15-A,252.93
SCR-79653-B,Palheta Bosch - Corolla,Bosch,98,COR-10-A,1155.7
SCR-64559-X,Junta Homocinética Nakata - Onix,Nakata,55,COR-17-C,329.07
SCR-29767-X,Lâmpada H4 NGK - Fiat Uno,NGK,142,COR-9-A,305.34
SCR-34791-B,Palheta Cofap - Palio,Cofap,77,COR-13-C,575.74
SCR-68899-X,Pivô de Suspensão Magneti Marelli - Onix,Magneti Marelli,25,COR-6-B,938.05
SCR-79163-A,Correia Dentada Nakata - Gol G5,Nakata,146,COR-14-A,1093.7
SCR-63734-X,Radiador Nakata - Compass,Nakata,83,COR-14-C,762.99
SCR-70618-X,Cabo de Vela Nakata - Hilux,Nakata,123,COR-16-C,881.52
SCR-51426-X,Pastilha de Freio Nakata - Onix,Nakata,19,COR-3-C,397.44
SCR-86562-X,Sensor de Oxigênio Monroe - Civic,Monroe,145,COR-11-B,1108.51
SCR-36386-X,Disco de Freio Nakata - Fiat Uno,Nakata,0,COR-16-C,30.63
SCR-60620-B,Vela de Ignição Bosch - Compass,Bosch,105,COR-15-C,478.64
SCR-95019-B,Bateria 60Ah Cofap - Hilux,Cofap,69,COR-15-C,1164.61
SCR-58852-X,Filtro de Óleo Magneti Marelli - Corolla,Magneti Marelli,148,COR-20-A,1036.48
SCR-75628-B,Lâmpada H4 Moura - Gol G5,Moura,20,COR-13-C,381.34
SCR-56214-B,Bateria 60Ah Monroe - Fiat Uno,Monroe,85,COR-17-B,783.58
SCR-17471-X,Correia Dentada Monroe - Palio,Monroe,78,COR-8-B,800.26
SCR-92718-B,Junta Homocinética Magneti Marelli - Fiat Uno,Magneti Marelli,108,COR-18-C,811.42
SCR-69314-A,Bomba d'Água Bosch - Compass,Bosch,142,COR-14-B,897.4
SCR-98942-X,Bateria 60Ah Bosch - Corolla,Bosch,12,COR-15-B,639.87
SCR-22893-X,Pivô de Suspensão Moura - Palio,Moura,80,COR-4-C,911.15
SCR-75257-A,Pivô de Suspensão Cofap - HB20,Cofap,56,COR-5-B,510.76
SCR-73108-B,Radiador Bosch - Corolla,Bosch,91,COR-2-C,1010.36
SCR-40383-B,Lâmpada H4 Magneti Marelli - Onix,Magneti Marelli,5,COR-10-A,1162.41
SCR-40140-B,Lâmpada H4 Nakata - Corolla,Nakata,122,COR-13-A,769.87
SCR-34406-B,Cabo de Vela Cofap - Compass,Cofap,137,COR-4-A,755.92
SCR-35184-A,Filtro de Óleo Magneti Marelli - Onix,Magneti Marelli,135,COR-20-C,730.17
SCR-81694-A,Correia Dentada Monroe - HB20,Monroe,13,COR-15-C,800.9
SCR-36026-X,Lâmpada H4 Monroe - Gol G5,Monroe,88,COR-6-C,915.5
SCR-63420-A,Radiador Fram - Palio,Fram,111,COR-4-A,842.87
SCR-47181-X,Filtro de Óleo NGK - Gol G5,NGK,83,COR-12-C,277.74
SCR-24732-B,Pivô de Suspensão Fram - Palio,Fram,31,COR-2-C,641.22
SCR-89772-B,Filtro de Óleo Nakata - Fiat Uno,Nakata,100,COR-9-B,692.34
SCR-31767-A,Filtro de Óleo Monroe - Corolla,Monroe,100,COR-14-A,985.86
SCR-87640-A,Bomba d'Água NGK - Gol G5,NGK,27,COR-19-C,500.99
SCR-51631-B,Amortecedor Moura - Corolla,Moura,86,COR-14-A,1175.87
SCR-84757-B,Lâmpada H4 Cofap - Fiat Uno,Cofap,36,COR-15-A,1034.92
SCR-47641-X,Cabo de Vela Cofap - Gol G5,Cofap,49,COR-15-B,499.22
SCR-53327-X,Junta Homocinética NGK - Civic,NGK,39,COR-8-A,1075.69
SCR-89491-A,Pivô de Suspensão NGK - Fiat Uno,NGK,22,COR-4-B,1139.32
SCR-26043-A,Pastilha de Freio Nakata - HB20,Nakata,59,COR-9-C,334.42
SCR-33987-B,Correia Dentada Nakata - Onix,Nakata,136,COR-13-B,811.86
SCR-58209-B,Vela de Ignição Fram - HB20,Fram,102,COR-5-B,638.1
SCR-90842-B,Pivô de Suspensão Monroe - Fiat Uno,Monroe,113,COR-9-B,1082.3
SCR-59660-A,Pivô de Suspensão Cofap - Civic,Cofap,89,COR-5-C,704.06
SCR-45616-X,Pastilha de Freio Bosch - Civic,Bosch,10,COR-18-A,429.06
SCR-71821-X,Bateria 60Ah Moura - Fiat Uno,Moura,44,COR-12-A,443.99
SCR-16114-A,Sensor de Oxigênio Magneti Marelli - HB20,Magneti Marelli,80,COR-1-B,882.79
SCR-39814-X,Pastilha de Freio Cofap - HB20,Cofap,39,COR-3-A,144.96
SCR-54174-B,Correia Dentada Nakata - Corolla,Nakata,41,COR-4-C,1103.03
SCR-88578-B,Pastilha de Freio Monroe - Hilux,Monroe,80,COR-2-A,780.36
SCR-86955-A,Filtro de Óleo Fram - Palio,Fram,50,COR-2-B,679.38
SCR-44482-A,Pastilha de Freio Moura - HB20,Moura,97,COR-16-A,609.81
SCR-37997-B,Junta Homocinética Moura - Compass,Moura,19,COR-20-A,1137.84
SCR-57423-B,Amortecedor Magneti Marelli - Compass,Magneti Marelli,128,COR-4-B,264.62
SCR-67463-X,Palheta Magneti Marelli - Corolla,Magneti Marelli,97,COR-8-B,19.25
SCR-20966-X,Amortecedor Fram - Gol G5,Fram,30,COR-19-C,237.91
SCR-51768-A,Lâmpada H4 Moura - Fiat Uno,Moura,23,COR-6-B,743.74
SCR-52741-A,Vela de Ignição Moura - Civic,Moura,80,COR-9-C,708.11
SCR-50370-B,Filtro de Óleo Cofap - Gol G5,Cofap,75,COR-2-B,312.05
SCR-98451-A,Correia Dentada Nakata - Palio,Nakata,54,COR-4-B,1043.68
SCR-84769-B,Correia Dentada Bosch - Palio,Bosch,129,COR-3-B,893.48
SCR-45648-X,Bateria 60Ah Magneti Marelli - Palio,Magneti Marelli,68,COR-17-A,1148.97
SCR-37223-B,Correia Dentada Nakata - Civic,Nakata,42,COR-7-C,177.75
SCR-10403-A,Bomba d'Água Moura - Onix,Moura,45,COR-20-C,1181.38
SCR-79023-B,Filtro de Óleo Moura - Palio,Moura,146,COR-16-C,644.01
SCR-94716-A,Bateria 60Ah Cofap - Gol G5,Cofap,23,COR-19-B,1010.81
SCR-45884-X,Vela de Ignição Moura - HB20,Moura,84,COR-2-B,638.16
SCR-95716-A,Pivô de Suspensão NGK - Corolla,NGK,94,COR-6-C,240.06
SCR-76584-X,Correia Dentada Bosch - Hilux,Bosch,12,COR-9-C,784.9
SCR-71502-X,Vela de Ignição Monroe - Corolla,Monroe,88,COR-1-A,962.25
SCR-53126-A,Lâmpada H4 Moura - Hilux,Moura,77,COR-16-A,756.5
SCR-94665-X,Junta Homocinética Fram - HB20,Fram,94,COR-1-B,669.96
SCR-37714-X,Cabo de Vela Cofap - Corolla,Cofap,116,COR-18-B,525.44
SCR-34777-A,Palheta Moura - Civic,Moura,93,COR-3-B,385.41
SCR-88900-A,Junta Homocinética Fram - Corolla,Fram,84,COR-11-C,203.58
SCR-50132-B,Lâmpada H4 Moura - Civic,Moura,55,COR-13-C,631.81
SCR-69175-A,Radiador NGK - Corolla,NGK,97,COR-4-A,184.33
SCR-90161-B,Lâmpada H4 NGK - Gol G5,NGK,101,COR-8-B,936.21
SCR-72890-X,Sensor de Oxigênio Fram - HB20,Fram,56,COR-17-C,748.02
SCR-26302-X,Amortecedor Fram - Compass,Fram,9,COR-2-C,209.03
SCR-74123-B,Vela de Ignição Moura - Compass,Moura,120,COR-18-A,1080.68
SCR-84349-X,Lâmpada H4 Nakata - HB20,Nakata,129,COR-16-B,1031.71
SCR-30253-A,Cabo de Vela Bosch - Onix,Bosch,67,COR-15-B,141.04
SCR-78418-B,Sensor de Oxigênio Monroe - Gol G5,Monroe,46,COR-7-A,28.47
SCR-79522-B,Amortecedor Magneti Marelli - Compass,Magneti Marelli,18,COR-20-A,927.37
SCR-14734-B,Radiador NGK - Palio,NGK,90,COR-19-A,227.73
SCR-58807-X,Bomba d'Água Nakata - Corolla,Nakata,117,COR-3-C,83.08
SCR-63163-B,Bateria 60Ah Fram - Compass,Fram,132,COR-16-B,346.05
SCR-97957-X,Pastilha de Freio NGK - Gol G5,NGK,52,COR-14-B,139.64
SCR-81891-B,Bateria 60Ah Magneti Marelli - Corolla,Magneti Marelli,12,COR-17-C,308.41
SCR-51884-X,Filtro de Óleo Cofap - Corolla,Cofap,98,COR-1-A,965.72
SCR-65009-X,Radiador NGK - Hilux,NGK,107,COR-12-C,992.72
SCR-81556-B,Junta Homocinética Cofap - HB20,Cofap,3,COR-19-C,258.33
SCR-12530-X,Amortecedor Moura - Palio,Moura,58,COR-4-A,1089.34
SCR-77396-A,Sensor de Oxigênio Fram - Hilux,Fram,27,COR-18-C,691.3
SCR-53732-B,Pivô de Suspensão Cofap - Corolla,Cofap,97,COR-4-C,590.37
SCR-58682-B,Lâmpada H4 Monroe - Hilux,Monroe,62,COR-6-A,598.31
SCR-75207-B,Sensor de Oxigênio Fram - Palio,Fram,60,COR-9-A,554.62
SCR-18595-A,Amortecedor Fram - Hilux,Fram,43,COR-12-C,343.01
SCR-71943-A,Sensor de Oxigênio Nakata - Gol G5,Nakata,28,COR-13-A,120.13
SCR-24271-A,Vela de Ignição Moura - Corolla,Moura,133,COR-12-A,1050.51
SCR-26794-X,Vela de Ignição NGK - Onix,NGK,77,COR-20-A,1172.43
SCR-89780-B,Sensor de Oxigênio Bosch - Gol G5,Bosch,82,COR-19-B,1094.33
SCR-20101-A,Cabo de Vela Cofap - HB20,Cofap,146,COR-4-B,714.18
SCR-60544-X,Correia Dentada Fram - Hilux,Fram,48,COR-17-C,936.4
SCR-37930-B,Pivô de Suspensão Nakata - Compass,Nakata,61,COR-15-C,74.38
SCR-62285-X,Pastilha de Freio Monroe - Palio,Monroe,85,COR-10-C,580.76
SCR-35220-X,Lâmpada H4 Magneti Marelli - HB20,Magneti Marelli,145,COR-13-C,880.93
SCR-13454-A,Junta Homocinética Nakata - Gol G5,Nakata,107,COR-13-B,866.43
SCR-57336-X,Bateria 60Ah Nakata - HB20,Nakata,31,COR-9-A,167.75
SCR-80269-B,Bateria 60Ah Monroe - HB20,Monroe,14,COR-10-B,620.91
SCR-31745-A,Junta Homocinética Monroe - Corolla,Monroe,46,COR-10-A,273.83
SCR-89063-X,Vela de Ignição NGK - HB20,NGK,113,COR-5-A,936.05
SCR-85835-X,Cabo de Vela Cofap - HB20,Cofap,106,COR-7-C,563.27
SCR-34663-B,Junta Homocinética Bosch - HB20,Bosch,43,COR-14-C,716.8
SCR-38292-B,Junta Homocinética Bosch - Fiat Uno,Bosch,127,COR-9-B,137.12
SCR-50124-A,Bateria 60Ah Nakata - Gol G5,Nakata,131,COR-16-C,491.7
SCR-65485-X,Pastilha de Freio Nakata - Civic,Nakata,149,COR-9-B,792.33
SCR-84262-X,Filtro de Óleo Nakata - Civic,Nakata,73,COR-17-A,1160.57
SCR-56110-X,Pastilha de Freio Monroe - Fiat Uno,Monroe,43,COR-10-B,580.51
SCR-58567-A,Radiador Fram - Palio,Fram,92,COR-20-A,212.7
SCR-54131-B,Pastilha de Freio Nakata - Compass,Nakata,35,COR-2-B,437.52
SCR-67068-X,Palheta Monroe - Hilux,Monroe,99,COR-2-A,1105.93
SCR-14583-B,Bomba d'Água Bosch - Fiat Uno,Bosch,25,COR-14-A,1129.65
SCR-98217-A,Correia Dentada Cofap - Corolla,Cofap,49,COR-20-C,526.9
SCR-53383-A,Sensor de Oxigênio Cofap - Gol G5,Cofap,87,COR-8-C,447.59
SCR-31072-X,Palheta Nakata - Gol G5,Nakata,65,COR-4-C,134.03
SCR-62192-B,Sensor de Oxigênio Bosch - Civic,Bosch,131,COR-3-A,624.67
SCR-79471-A,Filtro de Óleo Magneti Marelli - Fiat Uno,Magneti Marelli,122,COR-6-C,988.67
SCR-90127-X,Sensor de Oxigênio NGK - Fiat Uno,NGK,76,COR-14-B,237.17
SCR-38140-B,Amortecedor NGK - Onix,NGK,72,COR-17-C,927.46
SCR-25076-A,Pivô de Suspensão Moura - Onix,Moura,71,COR-10-A,1190.88
SCR-39140-A,Palheta Bosch - Gol G5,Bosch,60,COR-8-C,512.59
SCR-24880-B,Bomba d'Água Bosch - Hilux,Bosch,101,COR-14-C,1086.63
SCR-29807-B,Pastilha de Freio Fram - Hilux,Fram,49,COR-9-A,208.34
SCR-34240-A,Pivô de Suspensão Cofap - Corolla,Cofap,33,COR-5-B,1059.13
SCR-49538-X,Lâmpada H4 Cofap - Civic,Cofap,144,COR-9-B,787.49
SCR-34168-B,Cabo de Vela Monroe - Compass,Monroe,89,COR-9-C,511.31
SCR-91859-B,Disco de Freio Fram - Palio,Fram,71,COR-11-A,802.39
SCR-87499-X,Bateria 60Ah Magneti Marelli - Compass,Magneti Marelli,133,COR-13-A,195.28
SCR-69653-X,Vela de Ignição Nakata - Fiat Uno,Nakata,70,COR-17-B,718.76
SCR-88879-A,Cabo de Vela NGK - Hilux,NGK,88,COR-8-C,928.69
SCR-59842-A,Pastilha de Freio Monroe - Fiat Uno,Monroe,6,COR-14-B,936.98
SCR-38777-B,Sensor de Oxigênio Monroe - Compass,Monroe,75,COR-2-C,318.03
SCR-78590-B,Filtro de Óleo Nakata - HB20,Nakata,122,COR-14-B,857.13
SCR-99680-A,Palheta Magneti Marelli - Hilux,Magneti Marelli,38,COR-3-B,487.25
SCR-56684-X,Radiador Bosch - Palio,Bosch,140,COR-14-C,894.98
SCR-49762-A,Vela de Ignição Moura - Gol G5,Moura,23,COR-13-C,137.5
SCR-28358-X,Palheta NGK - Civic,NGK,62,COR-4-C,907.09
